,index,date,pm25_x,pm10_x,pressure,temperatureHeca_x,humidityHeca_x,pm25_y,pm10_y,temperatureSht,humiditySht,temperatureHeca_y,humidityHeca_y,pm25_ratio,pm10_ratio
0,12,2023-02-02 02:00:00,4.8,12.3,981,7.9,57,24.5,26.7,2.4,90,3.0,86,5.1,2.17
1,20,2023-02-02 03:20:00,4.4,22.8,981,8.2,60,22.9,25.6,2.9,90,3.4,85,5.2,1.12
2,34,2023-02-02 05:40:00,3.8,16.5,981,8.2,60,21.8,24.1,3.1,88,3.7,82,5.74,1.46
3,37,2023-02-02 06:10:00,5.7,21.3,981,6.8,63,23.5,26.6,3.2,88,3.8,81,4.12,1.25
4,38,2023-02-02 06:20:00,4.2,19.8,981,9.0,54,23.8,26.8,3.2,87,3.8,80,5.67,1.35
5,39,2023-02-02 06:30:00,4.9,20.9,981,8.2,61,22.6,25.1,3.3,87,3.8,80,4.61,1.2
6,40,2023-02-02 06:40:00,4.4,18.9,981,8.3,56,22.0,24.2,3.2,87,3.7,81,5.0,1.28
7,42,2023-02-02 07:00:00,4.1,14.0,981,8.4,60,23.5,26.8,3.2,88,3.7,82,5.73,1.91
8,43,2023-02-02 07:10:00,7.1,21.8,981,8.2,56,22.8,25.0,3.1,88,3.7,82,3.21,1.15
9,50,2023-02-02 08:20:00,13.0,34.4,981,8.9,58,29.1,34.5,3.0,89,3.5,84,2.24,1.0
10,51,2023-02-02 08:30:00,5.5,20.2,981,8.4,61,27.2,30.2,3.0,89,3.5,84,4.95,1.5
11,52,2023-02-02 08:40:00,12.2,29.9,981,8.2,57,26.2,28.9,3.0,89,3.5,84,2.15,0.97
12,53,2023-02-02 08:50:00,5.3,15.9,981,9.6,57,28.5,31.4,3.1,89,3.6,85,5.38,1.97
13,54,2023-02-02 09:00:00,8.2,19.0,981,9.0,59,24.6,27.0,3.2,90,3.6,85,3.0,1.42
14,57,2023-02-02 09:30:00,5.8,13.5,981,9.5,56,21.7,23.8,3.2,90,3.7,85,3.74,1.76
15,59,2023-02-02 09:50:00,5.4,14.0,982,9.3,58,22.0,24.0,3.6,90,4.0,85,4.07,1.71
16,61,2023-02-02 10:10:00,4.2,17.1,982,8.2,61,19.2,20.9,4.0,89,4.3,83,4.57,1.22
17,72,2023-02-02 21:20:00,2.1,6.6,993,3.8,59,2.4,6.0,5.3,70,9.4,47,1.14,0.91
18,73,2023-02-02 21:30:00,1.9,5.3,994,5.9,59,2.3,7.3,3.8,72,5.6,57,1.21,1.38
19,74,2023-02-02 21:40:00,2.0,5.9,994,5.4,54,2.9,8.0,2.7,74,3.8,64,1.45,1.36
20,75,2023-02-02 21:50:00,2.3,6.6,994,3.4,60,2.8,9.6,2.1,75,3.0,67,1.22,1.45
21,76,2023-02-02 22:00:00,2.0,6.6,994,6.8,54,3.0,9.2,1.9,77,2.6,69,1.5,1.39
22,77,2023-02-02 22:10:00,2.3,6.8,994,4.4,57,3.1,9.5,1.8,78,2.5,70,1.35,1.4
23,78,2023-02-02 22:20:00,2.1,5.9,994,5.7,57,3.2,8.9,1.7,78,2.4,71,1.52,1.51
24,79,2023-02-02 22:30:00,1.9,5.9,994,5.4,54,2.9,9.2,1.7,78,2.3,71,1.53,1.56
25,80,2023-02-02 22:40:00,2.1,6.3,995,3.5,60,2.8,8.2,1.7,78,2.4,71,1.33,1.3
26,81,2023-02-02 22:50:00,2.0,4.8,995,7.2,54,2.8,8.1,1.7,78,2.4,71,1.4,1.69
27,82,2023-02-02 23:00:00,2.2,7.0,995,5.1,54,3.1,10.1,1.8,78,2.5,71,1.41,1.44
28,83,2023-02-02 23:10:00,2.2,7.4,995,3.5,61,3.0,8.5,1.7,78,2.5,70,1.36,1.15
29,84,2023-02-02 23:20:00,2.2,6.6,995,6.8,54,3.0,8.7,1.7,78,2.3,71,1.36,1.32
30,85,2023-02-02 23:30:00,2.1,6.8,995,4.4,57,2.9,8.1,1.6,79,2.2,71,1.38,1.19
31,86,2023-02-02 23:40:00,2.5,6.9,995,5.1,59,3.3,10.1,1.5,79,2.2,71,1.32,1.46
32,87,2023-02-02 23:50:00,1.9,6.1,995,5.4,53,2.8,9.2,1.4,79,2.1,71,1.47,1.51
33,88,2023-02-03 00:00:00,1.9,6.7,995,3.2,60,2.7,8.5,1.2,79,2.0,71,1.42,1.27
34,89,2023-02-03 00:10:00,1.8,5.8,995,5.6,56,2.4,7.4,1.0,79,1.8,72,1.33,1.28
35,90,2023-02-03 00:20:00,1.8,5.7,995,4.2,56,2.9,9.9,0.7,79,1.7,72,1.61,1.74
36,91,2023-02-03 00:30:00,2.1,7.3,995,2.8,61,3.3,9.5,0.7,80,1.7,72,1.57,1.3
37,92,2023-02-03 00:40:00,2.8,8.6,996,5.6,56,3.5,10.4,0.6,80,1.6,72,1.25,1.21
38,93,2023-02-03 00:50:00,2.2,8.1,996,4.4,55,3.4,10.8,0.5,80,1.6,72,1.55,1.33
39,94,2023-02-03 01:00:00,2.8,11.7,996,2.9,60,4.7,16.3,0.5,80,1.6,72,1.68,1.39
40,95,2023-02-03 01:10:00,2.5,9.9,996,4.4,59,4.1,17.4,0.4,80,1.5,72,1.64,1.76
41,96,2023-02-03 01:20:00,3.6,16.1,996,5.1,52,5.7,31.9,0.3,80,1.4,72,1.58,1.98
42,97,2023-02-03 01:30:00,2.9,10.4,996,3.0,59,3.7,15.3,0.2,80,1.3,72,1.28,1.47
43,98,2023-02-03 01:40:00,2.4,9.3,996,2.9,62,3.6,13.8,0.1,81,1.3,72,1.5,1.48
44,99,2023-02-03 01:50:00,4.9,17.9,996,7.2,48,8.0,31.8,0.1,81,1.2,72,1.63,1.78
45,100,2023-02-03 02:00:00,8.1,35.8,996,4.1,56,12.2,52.8,0.2,81,1.3,72,1.51,1.47
46,101,2023-02-03 02:10:00,2.5,7.9,996,3.7,61,3.4,10.5,0.4,81,1.4,73,1.36,1.33
47,102,2023-02-03 02:20:00,2.2,7.5,996,6.6,50,2.9,11.7,0.6,81,1.5,73,1.32,1.56
48,103,2023-02-03 02:30:00,4.9,16.9,996,4.0,57,6.2,22.6,0.6,81,1.5,73,1.27,1.34
49,104,2023-02-03 02:40:00,7.0,28.0,996,2.8,62,9.9,43.7,0.7,81,1.6,73,1.41,1.56
50,105,2023-02-03 02:50:00,3.7,12.7,995,7.0,52,5.2,21.1,0.7,81,1.6,72,1.41,1.66
51,106,2023-02-03 03:00:00,11.1,48.0,995,4.5,55,19.0,79.4,0.6,80,1.6,72,1.71,1.65
52,107,2023-02-03 03:10:00,5.5,19.1,995,2.9,61,8.0,27.3,0.5,81,1.6,72,1.45,1.43
53,108,2023-02-03 03:20:00,10.8,25.2,995,5.5,57,16.4,34.8,0.5,81,1.5,72,1.52,1.38
54,109,2023-02-03 03:30:00,2.0,5.9,995,5.2,53,2.8,9.4,0.4,81,1.5,73,1.4,1.59
55,110,2023-02-03 03:40:00,2.2,6.7,995,3.0,61,3.2,9.3,0.4,81,1.4,73,1.45,1.39
56,111,2023-02-03 03:50:00,2.2,6.7,995,7.0,52,3.5,12.0,0.3,82,1.3,73,1.59,1.79
57,112,2023-02-03 04:00:00,2.4,8.9,995,4.3,56,3.1,9.2,0.3,82,1.3,73,1.29,1.03
58,113,2023-02-03 04:10:00,2.5,7.4,995,3.9,61,4.1,13.4,0.3,82,1.3,74,1.64,1.81
59,114,2023-02-03 04:20:00,2.3,7.0,994,6.5,51,3.9,11.1,0.3,82,1.3,75,1.7,1.59
60,115,2023-02-03 04:30:00,8.5,21.5,994,3.7,58,15.0,32.7,0.3,82,1.3,75,1.76,1.52
61,116,2023-02-03 04:40:00,3.5,8.6,994,5.1,58,6.0,13.1,0.3,82,1.3,75,1.71,1.52
62,117,2023-02-03 04:50:00,4.1,8.9,994,5.2,53,7.8,15.1,0.3,82,1.3,75,1.9,1.7
63,118,2023-02-03 05:00:00,4.0,8.8,994,3.1,60,6.1,13.0,0.4,82,1.3,75,1.52,1.48
64,119,2023-02-03 05:10:00,3.2,8.5,994,5.9,55,4.7,12.2,0.4,82,1.3,74,1.47,1.44
65,120,2023-02-03 05:20:00,4.2,12.0,994,4.3,56,6.9,18.2,0.4,82,1.3,74,1.64,1.52
66,121,2023-02-03 05:30:00,4.0,9.4,994,2.9,62,5.7,14.8,0.4,82,1.3,74,1.42,1.57
67,122,2023-02-03 05:40:00,3.5,9.8,993,6.5,53,5.4,13.8,0.4,82,1.4,74,1.54,1.41
68,123,2023-02-03 05:50:00,3.7,9.6,993,3.7,59,5.3,12.4,0.4,82,1.4,75,1.43,1.29
69,124,2023-02-03 06:00:00,3.5,9.4,993,4.4,61,5.3,14.3,0.5,82,1.4,75,1.51,1.52
70,125,2023-02-03 06:10:00,3.4,9.1,993,5.8,53,5.5,14.4,0.5,82,1.4,75,1.62,1.58
71,126,2023-02-03 06:20:00,4.3,11.1,993,3.3,61,6.2,15.8,0.5,83,1.5,75,1.44,1.42
72,127,2023-02-03 06:30:00,4.3,10.6,993,7.3,53,6.2,15.1,0.6,83,1.5,75,1.44,1.42
73,128,2023-02-03 06:40:00,6.8,16.0,992,4.3,57,9.2,21.0,0.7,83,1.6,75,1.35,1.31
74,129,2023-02-03 06:50:00,4.5,10.2,992,6.1,57,6.3,16.6,0.7,83,1.6,75,1.4,1.63
75,130,2023-02-03 07:00:00,4.7,12.4,992,5.7,52,7.7,16.7,0.7,83,1.6,75,1.64,1.35
76,131,2023-02-03 07:10:00,5.2,12.7,992,3.4,61,7.4,17.2,0.8,83,1.7,75,1.42,1.35
77,132,2023-02-03 07:20:00,4.4,10.6,992,7.1,53,6.6,17.4,0.8,82,1.7,75,1.5,1.64
78,133,2023-02-03 07:30:00,5.1,13.4,992,4.4,56,7.2,19.4,0.8,82,1.7,75,1.41,1.45
79,134,2023-02-03 07:40:00,5.2,13.1,992,4.3,62,7.0,16.5,0.8,82,1.7,74,1.35,1.26
80,135,2023-02-03 07:50:00,4.5,10.4,991,7.2,49,6.7,17.3,0.9,82,1.7,74,1.49,1.66
81,136,2023-02-03 08:00:00,4.1,10.1,991,4.3,56,5.8,15.4,0.9,82,1.8,74,1.41,1.52
82,137,2023-02-03 08:10:00,5.0,11.8,991,4.1,61,5.8,15.1,1.0,82,1.8,73,1.16,1.28
83,138,2023-02-03 08:20:00,4.7,11.2,991,7.2,49,6.8,15.8,1.1,81,1.9,73,1.45,1.41
84,139,2023-02-03 08:30:00,4.6,12.0,991,4.2,57,6.6,17.4,1.1,81,1.9,73,1.43,1.45
85,140,2023-02-03 08:40:00,8.8,22.6,991,5.8,59,10.4,25.7,1.1,82,1.9,75,1.18,1.14
86,141,2023-02-03 08:50:00,4.1,10.1,991,5.8,54,6.4,15.4,1.2,82,1.9,76,1.56,1.52
87,142,2023-02-03 09:00:00,5.8,13.6,990,4.0,63,7.3,16.0,1.2,83,2.0,77,1.26,1.18
88,143,2023-02-03 09:10:00,4.6,11.0,990,8.0,53,7.4,16.6,1.3,83,2.0,77,1.61,1.51
89,144,2023-02-03 09:20:00,4.6,10.4,990,4.7,59,6.8,17.7,1.4,83,2.1,78,1.48,1.7
90,145,2023-02-03 09:30:00,4.5,9.1,990,7.2,58,7.4,17.4,1.4,83,2.1,78,1.64,1.91
91,146,2023-02-03 09:40:00,4.2,9.3,989,5.6,57,5.9,13.7,1.5,84,2.2,78,1.4,1.47
92,147,2023-02-03 09:50:00,3.8,8.9,989,7.4,59,5.8,13.0,1.6,84,2.2,79,1.53,1.46
93,148,2023-02-03 10:00:00,3.8,9.2,989,6.2,56,5.4,11.7,1.6,84,2.2,79,1.42,1.27
94,149,2023-02-03 10:10:00,4.6,10.6,989,6.9,59,6.6,16.0,1.7,84,2.3,79,1.43,1.51
95,150,2023-02-03 10:20:00,3.4,8.2,988,6.6,55,5.4,12.5,1.8,84,2.4,79,1.59,1.52
96,151,2023-02-03 10:30:00,3.8,8.4,988,6.4,62,5.7,12.4,1.9,84,2.5,79,1.5,1.48
97,152,2023-02-03 10:40:00,3.8,8.2,988,7.7,53,6.4,13.0,2.1,84,2.6,79,1.68,1.59
98,153,2023-02-03 10:50:00,5.4,10.9,987,6.7,61,7.9,16.6,2.2,84,2.7,79,1.46,1.52
99,154,2023-02-03 11:00:00,5.3,10.8,987,7.4,55,8.6,14.8,2.2,84,2.8,79,1.62,1.37
100,155,2023-02-03 11:10:00,6.5,12.6,987,7.5,59,11.3,21.6,2.3,84,2.8,79,1.74,1.71
101,156,2023-02-03 11:20:00,6.1,12.8,986,6.8,56,12.5,20.7,2.4,84,2.9,79,2.05,1.62
102,157,2023-02-03 11:30:00,7.8,14.7,986,7.0,62,13.7,23.5,2.5,84,3.0,79,1.76,1.6
103,158,2023-02-03 11:40:00,8.0,15.2,986,7.0,56,17.8,28.6,2.4,84,3.0,79,2.22,1.88
104,159,2023-02-03 11:50:00,9.4,17.2,985,8.2,59,17.9,27.7,2.4,85,3.0,80,1.9,1.61
105,160,2023-02-03 12:00:00,8.8,17.0,985,6.7,57,18.4,28.0,2.4,85,3.1,80,2.09,1.65
106,161,2023-02-03 12:10:00,10.9,20.4,985,8.2,57,23.0,37.5,2.5,85,3.2,80,2.11,1.84
107,162,2023-02-03 12:20:00,11.7,22.6,984,6.3,62,23.3,37.2,2.6,85,3.2,80,1.99,1.65
108,163,2023-02-03 12:30:00,11.5,22.2,984,9.0,54,25.1,40.3,2.6,85,3.2,80,2.18,1.82
109,164,2023-02-03 12:40:00,14.3,27.6,984,7.3,60,31.3,53.3,2.6,85,3.2,80,2.19,1.93
110,165,2023-02-03 12:50:00,11.9,24.4,983,7.8,55,27.6,46.2,2.6,85,3.3,80,2.32,1.89
111,166,2023-02-03 13:00:00,14.7,29.7,983,7.5,61,29.1,48.9,2.6,85,3.3,80,1.98,1.65
112,167,2023-02-03 13:10:00,11.7,23.1,983,7.8,55,24.1,42.0,2.8,86,3.4,80,2.06,1.82
113,168,2023-02-03 13:20:00,11.0,22.9,983,8.7,58,21.4,36.2,2.8,86,3.4,80,1.95,1.58
114,169,2023-02-03 13:30:00,7.8,16.0,982,6.7,58,15.7,27.4,2.7,86,3.4,80,2.01,1.71
115,170,2023-02-03 13:40:00,6.2,13.5,982,8.5,57,12.6,25.4,2.7,86,3.4,80,2.03,1.88
116,171,2023-02-03 13:50:00,6.1,13.1,981,6.5,62,11.4,21.8,2.7,86,3.4,80,1.87,1.66
117,172,2023-02-03 14:00:00,6.8,13.9,981,9.1,54,12.1,25.4,2.7,86,3.4,80,1.78,1.83
118,173,2023-02-03 14:10:00,7.8,17.4,981,7.7,60,12.6,27.1,2.8,86,3.5,80,1.62,1.56
119,174,2023-02-03 14:20:00,7.2,15.7,981,8.2,55,12.8,28.8,2.9,86,3.5,80,1.78,1.83
120,175,2023-02-03 14:30:00,6.1,13.7,980,8.0,61,9.5,19.7,3.0,86,3.6,81,1.56,1.44
121,176,2023-02-03 14:40:00,4.8,11.1,980,7.8,57,7.9,16.7,3.0,86,3.6,81,1.65,1.5
122,177,2023-02-03 14:50:00,4.3,10.2,980,9.2,59,6.5,14.6,3.1,86,3.7,81,1.51,1.43
123,178,2023-02-03 15:00:00,6.9,15.1,980,7.3,58,6.8,15.0,3.1,86,3.7,81,0.99,0.99
124,179,2023-02-03 15:10:00,4.1,9.5,980,9.0,58,7.0,15.2,3.1,87,3.8,81,1.71,1.6
125,180,2023-02-03 15:20:00,5.2,11.6,980,6.8,60,7.6,17.6,3.2,87,3.8,81,1.46,1.52
126,181,2023-02-03 15:30:00,5.6,13.0,980,9.5,53,7.6,17.6,3.1,87,3.5,82,1.36,1.35
127,182,2023-02-03 15:40:00,8.9,22.7,979,8.4,62,12.0,33.8,3.0,87,3.6,82,1.35,1.49
128,183,2023-02-03 15:50:00,4.5,10.2,980,8.7,56,5.9,13.5,3.0,87,3.7,82,1.31,1.32
129,184,2023-02-03 16:00:00,5.9,15.9,980,9.4,58,7.8,17.1,3.0,87,3.7,82,1.32,1.08
130,185,2023-02-03 16:10:00,15.6,38.1,980,8.6,60,35.8,88.0,3.0,88,3.7,83,2.29,2.31
131,186,2023-02-03 16:20:00,15.0,40.3,980,8.4,58,18.4,48.9,3.0,88,3.7,83,1.23,1.21
132,187,2023-02-03 16:30:00,5.4,13.4,980,9.8,59,10.9,28.3,3.0,88,3.8,83,2.02,2.11
133,188,2023-02-03 16:40:00,6.5,15.8,980,8.9,60,10.4,27.2,3.0,88,3.8,84,1.6,1.72
134,189,2023-02-03 16:50:00,6.8,16.5,980,8.9,57,9.8,25.9,3.1,88,3.8,84,1.44,1.57
135,190,2023-02-03 17:00:00,4.3,10.5,980,9.9,59,7.9,18.2,3.1,88,3.8,84,1.84,1.73
136,191,2023-02-03 17:10:00,7.3,15.7,981,9.0,60,11.7,28.1,3.2,89,3.9,84,1.6,1.79
137,192,2023-02-03 17:20:00,6.9,16.2,981,9.0,57,10.0,23.6,3.3,89,4.0,84,1.45,1.46
138,193,2023-02-03 17:30:00,3.1,9.5,981,10.3,58,4.5,14.2,3.4,89,4.1,84,1.45,1.49
139,194,2023-02-03 17:40:00,2.7,7.1,981,9.3,60,4.8,13.5,3.3,89,4.1,84,1.78,1.9
140,195,2023-02-03 17:50:00,4.6,12.8,981,9.7,55,7.7,19.7,3.4,89,4.1,84,1.67,1.54
141,196,2023-02-03 18:00:00,7.7,25.3,981,10.0,58,35.5,103.0,3.4,89,4.2,83,4.61,4.07
142,197,2023-02-03 18:10:00,10.2,29.6,981,9.1,61,22.5,63.6,3.3,89,4.1,83,2.21,2.15
143,198,2023-02-03 18:20:00,6.7,15.9,981,9.5,56,9.2,26.5,3.3,89,4.1,84,1.37,1.67
144,199,2023-02-03 18:30:00,3.4,11.6,981,9.8,59,5.5,21.0,3.3,89,4.1,84,1.62,1.81
145,200,2023-02-03 18:40:00,4.3,12.3,981,8.8,59,8.4,24.2,3.3,89,4.1,83,1.95,1.97
146,201,2023-02-03 18:50:00,5.4,13.1,982,10.5,55,7.7,24.9,3.3,89,4.1,84,1.43,1.9
147,202,2023-02-03 19:00:00,4.3,13.7,982,9.2,60,5.8,20.6,3.3,89,4.1,83,1.35,1.5
148,203,2023-02-03 19:10:00,3.2,10.4,982,8.5,60,4.3,16.7,3.3,89,4.1,83,1.34,1.61
149,204,2023-02-03 19:20:00,2.5,8.4,982,9.8,55,3.0,12.0,3.3,89,4.0,83,1.2,1.43
150,205,2023-02-03 19:30:00,1.8,5.1,982,9.0,61,2.6,10.6,3.3,89,4.0,83,1.44,2.08
151,206,2023-02-03 19:40:00,2.7,8.4,982,8.5,60,2.4,11.4,3.3,89,4.0,83,0.89,1.36
152,207,2023-02-03 19:50:00,2.0,7.9,982,9.6,56,2.5,14.4,3.2,89,4.0,83,1.25,1.82
153,208,2023-02-03 20:00:00,2.3,9.6,982,8.9,61,3.0,14.1,3.2,89,4.0,84,1.3,1.47
154,209,2023-02-03 20:10:00,4.1,13.2,982,8.4,60,10.9,30.2,3.2,89,3.9,84,2.66,2.29
155,210,2023-02-03 20:20:00,5.6,18.6,982,10.3,55,5.2,23.3,3.2,89,3.9,84,0.93,1.25
156,211,2023-02-03 20:30:00,4.1,15.4,982,9.3,60,6.8,33.8,3.2,90,4.0,84,1.66,2.19
157,212,2023-02-03 20:40:00,4.0,15.0,982,8.8,59,6.0,28.2,3.2,90,3.9,84,1.5,1.88
158,213,2023-02-03 20:50:00,3.5,14.8,982,9.5,57,4.8,24.3,3.2,90,3.9,84,1.37,1.64
159,214,2023-02-03 21:00:00,3.1,13.0,982,9.1,62,4.7,26.0,3.2,90,3.9,84,1.52,2.0
160,215,2023-02-03 21:10:00,3.4,13.2,982,8.7,60,4.3,20.8,3.2,90,4.0,84,1.26,1.58
161,216,2023-02-03 21:20:00,3.1,12.4,982,10.0,56,4.4,23.5,3.3,90,4.0,84,1.42,1.9
162,217,2023-02-03 21:30:00,2.9,12.7,982,9.2,61,4.8,22.6,3.3,90,4.0,84,1.66,1.78
163,218,2023-02-03 21:40:00,3.4,13.4,982,8.9,59,4.6,24.2,3.3,90,4.0,85,1.35,1.81
164,219,2023-02-03 21:50:00,2.9,13.5,982,11.0,54,4.5,24.1,3.4,90,4.1,85,1.55,1.79
165,220,2023-02-03 22:00:00,3.1,12.6,982,9.6,60,4.1,20.0,3.4,90,4.1,85,1.32,1.59
166,221,2023-02-03 22:10:00,3.2,12.5,982,9.0,61,5.4,27.3,3.4,90,4.1,85,1.69,2.18
167,222,2023-02-03 22:20:00,2.5,10.8,982,9.9,57,3.8,19.6,3.4,91,4.1,85,1.52,1.81
168,223,2023-02-03 22:30:00,2.5,9.9,982,9.4,61,3.7,22.9,3.4,91,4.1,85,1.48,2.31
169,224,2023-02-03 22:40:00,2.8,12.3,982,8.9,60,4.1,26.2,3.4,91,4.1,85,1.46,2.13
170,225,2023-02-03 22:50:00,3.0,11.7,982,11.3,54,4.6,24.3,3.5,91,4.2,85,1.53,2.08
171,226,2023-02-03 23:00:00,2.9,13.1,982,8.6,63,4.5,22.4,3.5,91,4.2,85,1.55,1.71
172,227,2023-02-03 23:10:00,3.3,12.8,982,9.6,57,4.7,25.5,3.5,91,4.3,85,1.42,1.99
173,228,2023-02-03 23:20:00,3.1,11.8,982,10.7,59,4.3,21.1,3.6,91,4.3,85,1.39,1.79
174,229,2023-02-03 23:30:00,3.1,11.6,982,9.0,61,5.6,24.5,3.6,91,4.3,85,1.81,2.11
175,230,2023-02-03 23:40:00,2.7,11.8,982,9.2,58,4.2,17.9,3.6,91,4.3,85,1.56,1.52
176,231,2023-02-03 23:50:00,16.6,44.0,982,10.5,59,36.1,77.2,3.6,91,4.3,85,2.17,1.75
177,232,2023-02-04 00:00:00,2.7,10.7,982,8.7,62,3.0,16.1,3.6,91,4.3,85,1.11,1.5
178,233,2023-02-04 00:10:00,2.8,12.2,981,10.2,56,3.4,14.4,3.6,91,4.3,85,1.21,1.18
179,234,2023-02-04 00:20:00,2.9,11.8,981,10.5,59,4.4,20.6,3.6,91,4.3,85,1.52,1.75
180,235,2023-02-04 00:30:00,2.0,7.8,981,9.0,62,3.3,14.4,3.6,91,4.3,86,1.65,1.85
181,236,2023-02-04 00:40:00,3.2,11.6,981,10.1,58,3.1,14.0,3.6,91,4.3,86,0.97,1.21
182,237,2023-02-04 00:50:00,1.8,6.6,981,9.8,57,2.0,8.7,3.6,91,4.3,86,1.11,1.32
183,238,2023-02-04 01:00:00,1.3,5.1,981,10.5,59,4.7,13.4,3.6,91,4.3,86,3.62,2.63
184,239,2023-02-04 01:10:00,3.8,10.7,981,9.9,60,9.1,21.6,3.7,91,4.3,86,2.39,2.02
185,240,2023-02-04 01:20:00,1.8,6.5,981,9.3,60,3.3,11.9,3.7,91,4.4,86,1.83,1.83
186,241,2023-02-04 01:30:00,1.6,6.0,982,10.5,57,2.6,9.6,3.8,92,4.4,87,1.62,1.6
187,242,2023-02-04 01:40:00,1.2,5.0,982,8.6,60,1.9,9.1,3.4,91,4.1,85,1.58,1.82
188,243,2023-02-04 01:50:00,1.0,2.9,982,9.8,57,1.4,5.0,3.3,91,3.9,85,1.4,1.72
189,244,2023-02-04 02:00:00,0.9,3.1,982,9.3,59,1.4,4.1,3.2,91,3.8,86,1.56,1.32
190,245,2023-02-04 02:10:00,0.9,2.5,982,8.8,58,1.4,4.4,3.2,91,3.8,85,1.56,1.76
191,246,2023-02-04 02:20:00,1.1,2.7,982,8.6,59,1.9,6.2,3.0,91,3.5,85,1.73,2.3
192,247,2023-02-04 02:30:00,1.2,2.9,982,8.2,60,2.3,5.4,2.8,91,3.4,85,1.92,1.86
193,248,2023-02-04 02:40:00,1.3,3.4,982,8.7,58,2.4,5.0,2.7,91,3.3,85,1.85,1.47
194,249,2023-02-04 02:50:00,1.3,2.8,982,8.7,56,2.5,5.4,2.5,91,3.2,85,1.92,1.93
195,250,2023-02-04 03:00:00,1.3,3.9,982,8.1,60,1.9,4.6,2.4,91,3.0,85,1.46,1.18
196,251,2023-02-04 03:10:00,0.8,2.4,983,7.7,61,1.2,2.6,2.3,91,3.0,85,1.5,1.08
197,252,2023-02-04 03:20:00,0.6,1.0,983,7.5,60,1.0,2.3,2.3,91,3.0,85,1.67,2.3
198,253,2023-02-04 03:30:00,0.7,1.2,983,7.6,59,0.9,2.0,2.2,91,2.8,85,1.29,1.67
199,254,2023-02-04 03:40:00,0.6,1.2,983,7.3,61,0.8,2.7,2.1,92,2.7,86,1.33,2.25
200,255,2023-02-04 03:50:00,0.5,1.2,984,8.0,62,1.1,2.9,1.5,92,2.0,88,2.2,2.42
201,256,2023-02-04 04:00:00,2.5,5.3,985,8.2,65,7.3,17.7,1.0,92,1.3,91,2.92,3.34
202,257,2023-02-04 04:10:00,4.9,9.6,986,9.1,68,12.0,23.3,0.7,94,0.9,93,2.45,2.43
203,258,2023-02-04 04:20:00,5.9,11.9,987,9.1,79,14.6,28.9,0.4,94,0.6,93,2.47,2.43
204,259,2023-02-04 04:30:00,8.2,15.4,987,8.9,88,17.5,33.7,0.2,94,0.5,95,2.13,2.19
205,260,2023-02-04 04:40:00,9.2,16.6,988,10.3,81,19.5,35.2,0.1,94,0.4,94,2.12,2.12
206,261,2023-02-04 04:50:00,6.6,11.1,988,9.4,81,14.9,26.3,0.0,94,0.3,93,2.26,2.37
207,262,2023-02-04 05:00:00,5.8,10.9,989,9.1,82,11.7,21.0,-0.1,93,0.3,92,2.02,1.93
208,263,2023-02-04 05:10:00,5.5,9.9,989,6.6,89,10.2,18.5,-0.1,92,0.2,92,1.85,1.87
209,264,2023-02-04 05:20:00,6.0,13.3,990,6.4,95,9.3,16.6,-0.2,92,0.2,93,1.55,1.25
210,265,2023-02-04 05:30:00,9.9,20.4,991,6.9,96,12.4,23.6,-0.3,92,0.2,94,1.25,1.16
211,266,2023-02-04 05:40:00,13.0,25.4,991,7.7,95,13.1,26.2,-0.3,92,0.2,94,1.01,1.03
212,267,2023-02-04 05:50:00,11.6,23.1,992,9.4,94,13.6,27.8,-0.4,91,0.1,94,1.17,1.2
213,268,2023-02-04 06:00:00,10.2,18.9,993,9.1,92,13.9,29.4,-0.4,90,0.0,93,1.36,1.56
214,269,2023-02-04 06:10:00,9.2,16.2,993,9.6,91,13.5,26.8,-0.5,89,-0.0,93,1.47,1.65
215,270,2023-02-04 06:20:00,9.1,17.4,994,10.0,86,12.9,25.0,-0.5,89,-0.1,93,1.42,1.44
216,271,2023-02-04 06:30:00,9.8,18.6,994,10.3,84,14.7,29.5,-0.5,88,-0.1,92,1.5,1.59
217,272,2023-02-04 06:40:00,8.8,16.6,994,10.7,82,12.7,26.1,-0.5,88,-0.1,92,1.44,1.57
218,273,2023-02-04 06:50:00,9.1,17.8,995,10.9,79,16.3,33.1,-0.5,88,-0.1,91,1.79,1.86
219,274,2023-02-04 07:00:00,10.2,19.6,995,10.9,76,16.8,30.7,-0.5,88,-0.1,91,1.65,1.57
220,275,2023-02-04 07:10:00,9.3,19.8,996,11.2,73,20.3,40.0,-0.5,88,-0.1,91,2.18,2.02
221,276,2023-02-04 07:20:00,6.7,12.6,996,12.0,74,15.6,27.3,-0.5,88,-0.1,91,2.33,2.17
222,277,2023-02-04 07:30:00,7.4,15.7,996,12.4,73,15.4,29.1,-0.5,87,-0.0,91,2.08,1.85
223,278,2023-02-04 07:40:00,8.3,17.5,997,12.8,70,15.8,28.8,-0.5,87,-0.1,91,1.9,1.65
224,279,2023-02-04 07:50:00,8.4,18.1,997,12.2,63,16.0,28.5,-0.5,87,-0.1,91,1.9,1.57
225,280,2023-02-04 08:00:00,6.8,14.2,997,11.9,62,16.1,29.5,-0.5,87,-0.1,91,2.37,2.08
226,281,2023-02-04 08:10:00,6.2,11.5,998,8.9,61,16.8,30.0,-0.5,87,-0.0,91,2.71,2.61
