Data*Lubliniec - ul. ks. Szymały (pył zawieszony PM10 [jednostka ug/m3])
2023-06-10 01:00,22.9,
2023-06-10 02:00,17.2,
2023-06-10 03:00,28.8,
2023-06-10 04:00,23.2,
2023-06-10 05:00,29.9,
2023-06-10 06:00,16.9,
2023-06-10 07:00,20.0,
2023-06-10 08:00,9.0,
2023-06-10 09:00,10.6,
2023-06-10 10:00,12.8,
2023-06-10 11:00,13.1,
2023-06-10 12:00,9.6,
2023-06-10 13:00,16.9,
2023-06-10 14:00,13.4,
2023-06-10 15:00,16.7,
2023-06-10 16:00,19.1,
2023-06-10 17:00,13.9,
2023-06-10 18:00,22.8,
2023-06-10 19:00,19.0,
2023-06-10 20:00,15.4,
2023-06-10 21:00,13.7,
2023-06-10 22:00,11.9,
2023-06-10 23:00,11.5,
2023-06-11 00:00,12.0,
2023-06-11 01:00,19.4,
2023-06-11 02:00,7.6,
2023-06-11 03:00,19.4,
2023-06-11 04:00,15.8,
2023-06-11 05:00,15.2,
2023-06-11 06:00,13.1,
2023-06-11 07:00,13.3,
2023-06-11 08:00,18.0,
2023-06-11 09:00,18.4,
2023-06-11 10:00,15.9,
2023-06-11 11:00,22.0,
2023-06-11 12:00,8.7,
2023-06-11 13:00,8.9,
2023-06-11 14:00,11.7,
2023-06-11 15:00,7.4,
2023-06-11 16:00,15.4,
2023-06-11 17:00,11.6,
2023-06-11 18:00,9.7,
2023-06-11 19:00,10.9,
2023-06-11 20:00,12.2,
2023-06-11 21:00,9.1,
2023-06-11 22:00,8.7,
2023-06-11 23:00,16.1,
2023-06-12 00:00,14.2,
2023-06-12 01:00,16.2,
2023-06-12 02:00,9.5,
2023-06-12 03:00,9.4,
2023-06-12 04:00,11.6,
2023-06-12 05:00,16.9,
2023-06-12 06:00,13.1,
2023-06-12 07:00,13.5,
2023-06-12 08:00,12.8,
2023-06-12 09:00,12.0,
2023-06-12 10:00,15.0,
2023-06-12 11:00,9.0,
2023-06-12 12:00,16.6,
2023-06-12 13:00,9.1,
2023-06-12 14:00,18.1,
2023-06-12 15:00,9.7,
2023-06-12 16:00,8.8,
2023-06-12 17:00,6.9,
2023-06-12 18:00,9.9,
2023-06-12 19:00,10.0,
2023-06-12 20:00,18.1,
2023-06-12 21:00,18.5,
2023-06-12 22:00,17.0,
2023-06-12 23:00,20.6,
2023-06-13 00:00,14.1,
2023-06-13 01:00,12.9,
2023-06-13 02:00,12.5,
2023-06-13 03:00,12.4,
2023-06-13 04:00,11.9,
2023-06-13 05:00,9.9,
2023-06-13 06:00,10.9,
2023-06-13 07:00,11.6,
2023-06-13 08:00,7.9,
2023-06-13 09:00,8.1,
2023-06-13 10:00,7.0,
2023-06-13 11:00,4.0,
2023-06-13 12:00,4.8,
2023-06-13 13:00,8.8,
2023-06-13 14:00,9.2,
2023-06-13 15:00,10.5,
2023-06-13 16:00,13.3,
2023-06-13 17:00,13.2,
2023-06-13 18:00,11.9,
2023-06-13 19:00,11.3,
2023-06-13 20:00,6.9,
2023-06-13 21:00,3.6,
2023-06-13 22:00,2.7,
2023-06-13 23:00,2.7,
2023-06-14 00:00,4.7,
2023-06-14 01:00,15.7,
2023-06-14 02:00,16.3,
2023-06-14 03:00,14.4,
2023-06-14 04:00,13.2,
2023-06-14 05:00,12.5,
2023-06-14 06:00,13.4,
2023-06-14 07:00,12.9,
2023-06-14 08:00,23.5,
2023-06-14 09:00,14.6,
2023-06-14 10:00,10.3,
2023-06-14 11:00,7.0,
2023-06-14 12:00,10.9,
2023-06-14 13:00,10.6,
2023-06-14 14:00,6.2,
2023-06-14 15:00,4.9,
2023-06-14 16:00,2.5,
2023-06-14 17:00,3.5,
2023-06-14 18:00,9.5,
2023-06-14 19:00,11.2,
2023-06-14 20:00,11.9,
2023-06-14 21:00,12.3,
2023-06-14 22:00,9.9,
2023-06-14 23:00,11.2,
2023-06-15 00:00,10.6,
2023-06-15 01:00,16.9,
2023-06-15 02:00,10.7,
2023-06-15 03:00,12.0,
2023-06-15 04:00,12.8,
2023-06-15 05:00,10.1,
2023-06-15 06:00,33.0,
2023-06-15 07:00,18.2,
2023-06-15 08:00,11.5,
2023-06-15 09:00,12.9,
2023-06-15 10:00,13.2,
2023-06-15 11:00,12.2,
2023-06-15 12:00,12.7,
2023-06-15 13:00,12.6,
2023-06-15 14:00,12.5,
2023-06-15 15:00,18.9,
2023-06-15 16:00,6.5,
2023-06-15 17:00,6.5,
2023-06-15 18:00,8.3,
2023-06-15 19:00,11.0,
2023-06-15 20:00,12.6,
2023-06-15 21:00,17.2,
2023-06-15 22:00,25.1,
2023-06-15 23:00,30.7,
2023-06-16 00:00,24.5,
